192.168.0.16 - - [05/Nov/2020:08:36:37 +0900] "GET /js/func06.html HTTP/1.1" 304 -
192.168.0.16 - - [05/Nov/2020:17:16:52 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:17:16:52 +0900] "GET /js/lotto03.html HTTP/1.1" 304 -
192.168.0.16 - - [05/Nov/2020:17:16:52 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:17:25:14 +0900] "GET /js/bubblearray01.html HTTP/1.1" 200 1275
192.168.0.16 - - [05/Nov/2020:17:25:17 +0900] "GET /js/bubblearray01.html HTTP/1.1" 304 -
192.168.0.16 - - [05/Nov/2020:17:25:17 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:17:25:18 +0900] "GET /js/bubblearray01.html HTTP/1.1" 304 -
192.168.0.16 - - [05/Nov/2020:17:25:18 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:17:25:18 +0900] "GET /js/bubblearray01.html HTTP/1.1" 304 -
192.168.0.16 - - [05/Nov/2020:17:25:18 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:17:25:19 +0900] "GET /js/bubblearray01.html HTTP/1.1" 304 -
192.168.0.16 - - [05/Nov/2020:17:25:19 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:17:41:06 +0900] "GET /js/bubblearray01.html HTTP/1.1" 304 -
192.168.0.16 - - [05/Nov/2020:17:41:06 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:17:41:13 +0900] "GET /js/bubblearray01.html HTTP/1.1" 304 -
192.168.0.16 - - [05/Nov/2020:17:41:13 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:17:42:20 +0900] "GET /js/bubblearray01.html HTTP/1.1" 200 650
192.168.0.16 - - [05/Nov/2020:17:42:41 +0900] "GET /js/bubblearray01.html HTTP/1.1" 200 682
192.168.0.16 - - [05/Nov/2020:17:42:41 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:17:42:55 +0900] "GET /js/bubblearray01.html HTTP/1.1" 200 684
192.168.0.16 - - [05/Nov/2020:17:42:55 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:17:43:21 +0900] "GET /js/bubblearray01.html HTTP/1.1" 200 677
192.168.0.16 - - [05/Nov/2020:17:43:21 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:17:43:34 +0900] "GET /js/bubblearray01.html HTTP/1.1" 200 690
192.168.0.16 - - [05/Nov/2020:17:43:34 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:17:44:45 +0900] "GET /js/bubblearray01.html HTTP/1.1" 200 714
192.168.0.16 - - [05/Nov/2020:17:44:45 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:17:44:46 +0900] "GET /js/bubblearray01.html HTTP/1.1" 304 -
192.168.0.16 - - [05/Nov/2020:17:44:46 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:17:45:01 +0900] "GET /js/bubblearray01.html HTTP/1.1" 200 706
192.168.0.16 - - [05/Nov/2020:17:45:01 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:17:45:17 +0900] "GET /js/bubblearray01.html HTTP/1.1" 200 684
192.168.0.16 - - [05/Nov/2020:17:45:17 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:17:45:29 +0900] "GET /js/bubblearray01.html HTTP/1.1" 200 690
192.168.0.16 - - [05/Nov/2020:17:45:29 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:17:45:37 +0900] "GET /js/bubblearray01.html HTTP/1.1" 200 684
192.168.0.16 - - [05/Nov/2020:17:45:37 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:17:46:24 +0900] "GET /js/bubblearray01.html HTTP/1.1" 200 683
192.168.0.16 - - [05/Nov/2020:17:46:24 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:17:46:25 +0900] "GET /js/bubblearray01.html HTTP/1.1" 304 -
192.168.0.16 - - [05/Nov/2020:17:46:25 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:17:46:25 +0900] "GET /js/bubblearray01.html HTTP/1.1" 304 -
192.168.0.16 - - [05/Nov/2020:17:46:25 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:17:46:26 +0900] "GET /js/bubblearray01.html HTTP/1.1" 304 -
192.168.0.16 - - [05/Nov/2020:17:46:26 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:17:46:32 +0900] "GET /js/bubblearray01.html HTTP/1.1" 200 671
192.168.0.16 - - [05/Nov/2020:17:46:32 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:17:46:57 +0900] "GET /js/bubblearray01.html HTTP/1.1" 200 690
192.168.0.16 - - [05/Nov/2020:17:46:57 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:17:47:05 +0900] "GET /js/bubblearray01.html HTTP/1.1" 200 696
192.168.0.16 - - [05/Nov/2020:17:47:05 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:17:47:25 +0900] "GET /js/bubblearray01.html HTTP/1.1" 200 672
192.168.0.16 - - [05/Nov/2020:17:47:25 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:17:47:59 +0900] "GET /js/bubblearray01.html HTTP/1.1" 200 664
192.168.0.16 - - [05/Nov/2020:17:47:59 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:18:01:36 +0900] "GET /js/bubblearray01.html HTTP/1.1" 200 482
192.168.0.16 - - [05/Nov/2020:18:01:36 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:18:02:09 +0900] "GET /js/bubblearray01.html HTTP/1.1" 200 533
192.168.0.16 - - [05/Nov/2020:18:02:09 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:18:02:27 +0900] "GET /js/bubblearray01.html HTTP/1.1" 200 533
192.168.0.16 - - [05/Nov/2020:18:02:27 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:18:03:00 +0900] "GET /js/bubblearray01.html HTTP/1.1" 200 535
192.168.0.16 - - [05/Nov/2020:18:03:00 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:18:03:01 +0900] "GET /js/bubblearray01.html HTTP/1.1" 304 -
192.168.0.16 - - [05/Nov/2020:18:03:01 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:18:06:35 +0900] "GET /js/bubblearray01.html HTTP/1.1" 200 237
192.168.0.16 - - [05/Nov/2020:18:06:35 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:18:16:28 +0900] "GET /js/bubblearray01.html HTTP/1.1" 200 588
192.168.0.16 - - [05/Nov/2020:18:16:29 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:18:16:29 +0900] "GET /js/bubblearray01.html HTTP/1.1" 304 -
192.168.0.16 - - [05/Nov/2020:18:16:29 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:18:17:27 +0900] "GET /js/bubblearray01.html HTTP/1.1" 200 605
192.168.0.16 - - [05/Nov/2020:18:17:27 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:18:17:29 +0900] "GET /js/bubblearray01.html HTTP/1.1" 304 -
192.168.0.16 - - [05/Nov/2020:18:17:29 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:18:17:29 +0900] "GET /js/bubblearray01.html HTTP/1.1" 304 -
192.168.0.16 - - [05/Nov/2020:18:17:29 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:18:17:29 +0900] "GET /js/bubblearray01.html HTTP/1.1" 304 -
192.168.0.16 - - [05/Nov/2020:18:17:29 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:18:17:38 +0900] "GET /js/bubblearray01.html HTTP/1.1" 200 606
192.168.0.16 - - [05/Nov/2020:18:17:38 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:18:18:09 +0900] "GET /js/bubblearray01.html HTTP/1.1" 200 606
192.168.0.16 - - [05/Nov/2020:18:18:09 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:18:18:41 +0900] "GET /js/bubblearray01.html HTTP/1.1" 200 656
192.168.0.16 - - [05/Nov/2020:18:18:41 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:18:19:00 +0900] "GET /js/bubblearray01.html HTTP/1.1" 200 658
192.168.0.16 - - [05/Nov/2020:18:19:00 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:18:20:13 +0900] "GET /js/bubblearray01.html HTTP/1.1" 200 657
192.168.0.16 - - [05/Nov/2020:18:20:13 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:18:20:14 +0900] "GET /js/bubblearray01.html HTTP/1.1" 304 -
192.168.0.16 - - [05/Nov/2020:18:20:14 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
192.168.0.16 - - [05/Nov/2020:18:20:14 +0900] "GET /js/bubblearray01.html HTTP/1.1" 304 -
